Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
d79e80e377edf7921744fafc64d9bbc5,41943040,1480,1399601701.4127038,49.194665897,832.6105941192667 KB/s
e610107d477582eda2740c7a33204375,41943040,1480,1399601809.9685724,49.003297113,835.8621238392915 KB/s
b9558ab3790dbb977438b9dcd8e28022,41943040,1480,1399601918.52781,48.671204873,841.5653589607819 KB/s
336d40d733e130d1b9c3cef84715e71b,41943040,1480,1399602027.07703,47.887289761,855.3417870258828 KB/s
1ea82f89b61ce8dfc1277208165727a2,47185920,1480,1399602665.770927,55.447528718,831.0559742771907 KB/s
a6369e33472e01a4522226d5f8daad73,47185920,1480,1399602787.4899683,55.799685679,825.8111034009289 KB/s
918273a58ba51fc74fca871e33b69344,47185920,1480,1399602909.2159731,54.850983071,840.0943323176779 KB/s
64bf37fe2bdabd8753f08addf6a2e742,47185920,1480,1399603030.9505517,55.126754748,835.8917591039908 KB/s
583363edc4ffeccac1d1acffe1689b5f,47185920,1480,1399603152.6836882,55.230391016,834.3232621085523 KB/s
c5eb7246f9b3867d950ba8c03987f4cf,52428800,1480,1399603867.430268,60.911577202,840.5627033791349 KB/s
0a960ddacea3e3f807c94bcbca0b025d,52428800,1480,1399604002.335596,62.454098919,819.8020768245167 KB/s
91e9756eac5fb2befc6049684d90afc0,52428800,1480,1399604137.2359,60.931545192,840.2872410122679 KB/s
d3fbb167be264d566fb0b382357fbd46,52428800,1480,1399604272.1327503,61.037635502,838.8267268040281 KB/s
323ac2d282cf2d6ac1a353a69ce32456,52428800,1480,1399604407.0479293,61.685316945,830.0192417857082 KB/s
aa8692ad982d22a3d58025943aff8447,57671680,1480,1399605200.787459,67.852416943,830.0367553201842 KB/s
1fb5f55f37c53ceb714e97a803e6481a,57671680,1480,1399605348.8762467,68.1862793,825.9726234981705 KB/s
39950fb8dbb881544fd1a3a54012cce8,57671680,1480,1399605496.9589047,67.3759182,835.9069754391859 KB/s
8115f7ef3819cb78bf6891b287f6c1f1,57671680,1480,1399605645.0508447,67.833187174,830.2720592434005 KB/s
b29def1441eabfcb3b06e5d973fc31ef,57671680,1480,1399605793.1634128,67.621745922,832.8681732791064 KB/s
3bd1941dbb753e4a7f67546d1ed1a64a,62914560,1480,1399606665.9275997,74.543510477,824.2166166692268 KB/s
de7f44f2d04cb3bdd0cb6d72f34bdc88,62914560,1480,1399606827.175564,75.53093834,813.4415029167237 KB/s
c7b9529ded33560ba88b0193a8989ee7,62914560,1480,1399606988.4381049,75.131670697,817.7643253506579 KB/s
69c16d66483edb22faf01d11995d20a6,62914560,1480,1399607149.6889048,74.65932641,822.9380434347263 KB/s
5057b465dcd1418b804eaf6d4e0444d8,62914560,1480,1399607310.9481106,74.931466842,819.9492494862268 KB/s
8cbe63650c4d248ea2dcb27e941bc0ee,68157440,1480,1399608262.646945,81.009580305,821.6312163253097 KB/s
86856347310dce03a70b9a1d7501bd1a,68157440,1480,1399608437.0877755,82.261255838,809.1293929560103 KB/s
5a8723f953fbca4f9c6ac5c99bde2e83,68157440,1480,1399608611.5200827,82.184862825,809.8815002189547 KB/s
019d3cd3cf1fc67c17fa6b0a9295db74,68157440,1480,1399608785.9501998,82.332319975,808.4310027970884 KB/s
234c646956858c90c1f419cd3ad5a282,68157440,1480,1399608960.381292,81.193318823,819.7718847421378 KB/s
915801b4bcb78c373313f50c473fe736,73400320,1480,1399609991.044705,88.122082472,813.4170004751724 KB/s
f6fbd612865882489bcfbe3a86830c31,73400320,1480,1399610178.637284,87.499062201,819.2087800362824 KB/s
c2765fd54482adaa1e78f46c1d36adb4,73400320,1480,1399610366.2396324,87.563767095,818.6034289985797 KB/s
942879aaa336e7e31461ed61d1f64094,73400320,1480,1399610553.8383162,88.986365533,805.5166605654655 KB/s
a39045bb109ecbcd8cb8ef54fb99ce89,73400320,1480,1399610741.4324203,87.895286446,815.515858680748 KB/s
3fa8b520e17f2402579a78b8af926239,78643200,1480,1399611851.0987697,95.289006588,805.9691537352182 KB/s
102582904bd5373bae21c39f2b6f1033,78643200,1480,1399612051.8813381,94.12317559,815.9520704501126 KB/s
8777f95fd527c91139e46ee1b81402d6,78643200,1480,1399612252.6546535,95.147478295,807.1680025180009 KB/s
b83981a9104c0da8eb09c25c8115cabc,78643200,1480,1399612453.4312723,94.874538421,809.4901042807151 KB/s
bb04f9707fe387727151b09115a2f252,78643200,1480,1399612654.2022996,94.767873469,810.4012170867425 KB/s
df437b9d2253de431b33bc08e3d310e7,83886080,1480,1399613842.9276638,100.608490202,814.245396541807 KB/s
4778572294bba7f0e622974f8ace41b2,83886080,1480,1399614055.0471098,100.768180151,812.9550407404777 KB/s
16d4ab3b4e3158c3f5a013e748c81ea1,83886080,1480,1399614268.2547433,102.116970177,802.2172990249078 KB/s
c37e8343471df59e6b506633e70ff9b5,83886080,1480,1399614482.1988168,101.472558079,807.3118639250463 KB/s
0ea9bbfda0fceca35083bf5e11ab21c1,83886080,1480,1399614696.1361573,100.777794742,812.8774816885247 KB/s
cbb7f12e0290887797f4d462ad767cc4,89128960,1480,1399615962.32401,108.096240355,805.2083931332951 KB/s
01b5c2ec31e8a585220a445491616a27,89128960,1480,1399616187.0034504,108.638512493,801.1891731821008 KB/s
ecb518b41befe4ea05e0382ca2ef25c5,89128960,1480,1399616414.1240735,107.314354118,811.0750953622955 KB/s
55e6a4230f7ef6e067f0ca874e697c12,89128960,1480,1399616641.2522852,107.226681617,811.7382603603808 KB/s
4de6022ed813d4f5112c13ccd67d0da9,89128960,1480,1399616868.3700788,108.154946128,804.7713314654077 KB/s
a8a2861a4bf7f82eb9fefc8020fe7527,94371840,1480,1399618215.4221096,114.483992303,805.0033733631858 KB/s
236ba35c9065042dcf10efc074dd5fad,94371840,1480,1399618455.7108474,114.405107915,805.5584377270328 KB/s
de13af237b1d8da6fa7284b423644190,94371840,1480,1399618696.010505,115.245763775,799.6823222060337 KB/s
eecd1989f2f69b3608931e32f6c3090e,94371840,1480,1399618936.2991223,115.149118807,800.3534977498892 KB/s
9e029198ed4b2a12b60e0594187dd52f,94371840,1480,1399619176.589232,114.521625382,804.7388403071452 KB/s
6225e523553511a24d7d2cda80f89264,99614720,1480,1399620603.0198255,120.879774505,804.7665575019431 KB/s
2404d7d05ccbcda05b3eb737f8c78cb8,99614720,1480,1399620856.4790027,120.723294097,805.8096884089036 KB/s
5b2ef5ab80b8917bab63d2ccb90637de,99614720,1480,1399621109.9509041,120.85120678,804.9567943255254 KB/s
1156c09bad7b96c2f1e4f6f01dab55ad,99614720,1480,1399621363.4262688,120.85015942,804.9637705641348 KB/s
313ce4bf97e8db16f873869a98d34646,99614720,1480,1399621616.892848,121.995834437,797.4042757192375 KB/s
fa23755accf72b067079e450a999104b,104857600,1480,1399623121.9752624,127.071556693,805.8451683833107 KB/s
92d632c0b9014a19b4e26064bd2e0634,104857600,1480,1399623388.6055496,128.171866111,798.9272771554959 KB/s
9ca9e5511738846858d6d588672ee1ba,104857600,1480,1399623655.25899,127.209886662,804.9688800688855 KB/s
1a7322d56c00a169b9b3b22fc9466883,104857600,1480,1399623921.8804538,128.536339409,796.6618659814584 KB/s
a951e7ab15868a6e23464cf033a0efb7,104857600,1480,1399624188.5025399,127.701207251,801.8718241146316 KB/s
