Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
1968ae45dd5f9d5fa8fc5cf1e1d902be,78643200,1480,1399639458.6361754,94.225063287,815.0697629788264 KB/s
c8ab981260d32604e1c995b34e1aa36a,78643200,1480,1399639557.4806814,94.948419382,808.8602264247854 KB/s
a1e709722fe436f046c1d70d6144ca57,78643200,1480,1399639656.3083835,94.22111476,815.1039201311186 KB/s
6012439a63be3bc9e439cc19096170e5,78643200,1480,1399639755.135345,94.475651885,812.9078600429707 KB/s
80d49063b3785b9fb3a3956d0c7702da,78643200,1480,1399639853.9693744,94.730879645,810.7176908712848 KB/s
54fdf8ec1125558a93fa0f2a7b0a66fe,83886080,1480,1399640496.3881204,100.804840582,812.6593874563189 KB/s
3e5e297b29ec393afb73dd001593c1f8,83886080,1480,1399640601.7783568,101.586319898,806.407792724981 KB/s
afab4dceb90b7fea792c3cc2efe548d4,83886080,1480,1399640707.1898887,101.310698304,808.6016716041685 KB/s
98e35bcc637456f726cc296bb403ee09,83886080,1480,1399640812.6006005,101.018798021,810.9381778921019 KB/s
97bd92f5a0472c593cd0f603a7bd1448,83886080,1480,1399640918.0172932,101.410848283,807.803123502051 KB/s
4b0ab6e35c802981aa92475df21a26c0,89128960,1480,1399641600.416355,107.264278644,811.4537393094073 KB/s
c89126392e381054a27a0d9eb0767369,89128960,1480,1399641712.3943596,107.423942014,810.2476819241705 KB/s
5de827983954adcf0d985019d9979364,89128960,1480,1399641824.3921175,108.513076407,802.1153107256775 KB/s
a673d688110d206414d4c6474a89badb,89128960,1480,1399641936.3749585,108.094132411,805.224095504582 KB/s
d49e91a38fa93e3e21c49d00cfdeb8f5,89128960,1480,1399642048.3582952,108.384157055,803.069400224529 KB/s
a306d24d8b0dd014aab321ceb6b6ed2b,94371840,1480,1399642770.2245142,114.448754769,805.251225196928 KB/s
b89e738134a8a7d3b135ad108f2fa006,94371840,1480,1399642888.8032658,114.494032276,804.9327826784767 KB/s
941aa2f1029bfaff7135a5820ff87442,94371840,1480,1399643007.3557978,114.761255804,803.0584830598182 KB/s
6576b810db453bd67b9341e9bb752d75,94371840,1480,1399643125.9025264,114.409767257,805.5256313298838 KB/s
01c7f6466614966c54298177d36219b2,94371840,1480,1399643247.482338,114.250951005,806.6453643433285 KB/s
bdb8779cf87c08be25ce5173c2983aaa,99614720,1480,1399644010.4555314,120.739302698,805.7028475915772 KB/s
c624475beaac8f687ba780ee1f57c577,99614720,1480,1399644135.592449,120.418213429,807.8512147778828 KB/s
95597f8dc28d6e6586787a1298729580,99614720,1480,1399644260.7516832,120.931403181,804.422982295173 KB/s
877b67921ba3dff112f5e517e53d36e6,99614720,1480,1399644385.9123514,120.850890197,804.9589030037189 KB/s
086cf8070a69f0c214fee2d478f993cb,99614720,1480,1399644511.0605826,121.024011822,803.8074307359577 KB/s
e9b2c9683bc31001a9156c8ba7e84c60,104857600,1480,1399645313.914334,126.830311599,807.3779738376625 KB/s
fe4a8dad2903500003d06bdc2e31d937,104857600,1480,1399645445.6214137,128.224388771,798.600024390675 KB/s
99936edb2851e2dcd9455dd9debb4b8e,104857600,1480,1399645577.3550355,127.139302768,805.4157744348847 KB/s
4adab7764bbaf629164fc26fdc35ddf5,104857600,1480,1399645709.0846105,126.761733673,807.8147642265246 KB/s
ed357294c4239be2e5ec7e75e53ac6d4,104857600,1480,1399645843.7920403,127.112357226,805.5865081467842 KB/s
