Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
d0b5cb895ae2a44ff5cdcd3487b8d8ee,5242880,1480,1399977197.8050623,0.468183184,10935.890427026 KB/s
01325667e8fed82620a83e4e07e730fb,5242880,1480,1399977197.6199925,0.681216311,7515.968007994 KB/s
790c087ac8be93916e4cb886ac032f32,5242880,1480,1399977197.5650942,0.743417433,6887.113178579 KB/s
1332764e26e51625f2bee9a95ae02f10,5242880,1480,1399977197.5770864,0.776515133,6593.561132826 KB/s
997f7b29bb900c9bceeebc33c7fac7e4,5242880,1480,1399977197.7855444,0.709239676,7218.998278376 KB/s
ccf8554ce900ca748b8d297ffc7f2582,5242880,1480,1399977197.7170777,0.806718811,6346.697176496 KB/s
1c107f981146989092a7b417701b30eb,5242880,1480,1399977197.798309,0.751364661,6814.267779357 KB/s
3c500dbeefd5bee351f5e8aea154285a,5242880,1480,1399977197.8142877,0.740789623,6911.543899961 KB/s
6a4ab1326ac64f86c9033dfcfd9823b2,5242880,1480,1399977197.8488247,0.712425629,7186.715064121 KB/s
34d52ba42f525be9e5de17ca35d8670f,5242880,1480,1399977197.8466988,0.736656655,6950.320702662 KB/s
d01e1984e0f0d2b697695bf0490674e7,5242880,1480,1399977197.7857382,0.817894701,6259.974534301 KB/s
67738ff112f7751709db5240ce9a02f7,5242880,1480,1399977197.8092787,0.827875007,6184.508478585 KB/s
b70f043b6f18fae52cb21a408ec739ca,5242880,1480,1399977197.7034886,0.994465909,5148.492224483 KB/s
2ed05ba76a4083043b81d7c1bb221791,5242880,1480,1399977199.648864,0.401457369,12753.533489131 KB/s
23a213ec0579d3c498e15dadc0948b6d,5242880,1480,1399977199.6931238,0.474112185,10799.131855259 KB/s
dd901bd4f75e1b0fb174aff8a5e7e02d,5242880,1480,1399977199.8198016,0.375606388,13631.291063133 KB/s
91b2a6c8fdd0bdbf59c75f8da7402a92,5242880,1480,1399977199.8330514,0.368613344,13889.893253566 KB/s
397f29b241280dce7c3d7d146930b89a,5242880,1480,1399977199.7712536,0.499784258,10244.42030345 KB/s
eda91c4a9707763b2f63324370b83afd,5242880,1480,1399977199.7752094,0.518157429,9881.166829705 KB/s
de3a9bb8a459cc015f961632bb3336fa,5242880,1480,1399977199.8465345,0.486164235,10531.420518829 KB/s
d8e51fdaa1aca4d5da47331f96661a91,5242880,1480,1399977200.009201,0.493834767,10367.840302341 KB/s
57b28c970c84907daf2b7132a0dc5f64,5242880,1480,1399977200.00594,0.561849696,9112.757444653 KB/s
884ad00c4883e63d295d8fa6b765e467,5242880,1480,1399977199.980007,0.589192034,8689.866299177 KB/s
c5f3c9a5243f16a4a5d49551339e0194,5242880,1480,1399977200.0010977,0.622642727,8223.014223051 KB/s
c8a97add66655f051fb974c4ad1eabe3,5242880,1480,1399977200.1060574,0.570215699,8979.058291413 KB/s
0fa46061efa6a937514ca2867a6a8858,5242880,1480,1399977200.1981921,0.52924253,9674.203620786 KB/s
7a5747b3dad0012524fe43dd89dc4a27,5242880,1480,1399977200.1912346,0.538695416,9504.443230681 KB/s
2a87fd8bb839d07f47ef1f7fc0c4e0f8,5242880,1480,1399977200.042827,0.695003666,7366.867615918 KB/s
3f2faf3d5e8077ee7a018aaf9b6fd5ab,5242880,1480,1399977200.0075684,0.737892038,6938.684436652 KB/s
d63a7fbd20fe55b2f29e4b167f077d46,5242880,1480,1399977200.173526,0.609000207,8407.222101322 KB/s
3c1fa136022c48e932d331975836a983,5242880,1480,1399977200.1617808,0.627991547,8152.975982653 KB/s
0fa1d73f000a3fcc58c14c705d26fc5d,5242880,1480,1399977200.1020315,0.758979122,6745.903611299 KB/s
02f0e0b2317d8913eba71975a598a0df,5242880,1480,1399977200.0392716,0.841670476,6083.140784898 KB/s
921839c7a43ca9626e1b0070353dc302,5242880,1480,1399977201.8651266,0.442196224,11578.570150794 KB/s
a68dd3aaf9b3778f5695e95f6b5c46be,5242880,1480,1399977201.9851255,0.473398714,10815.407496016 KB/s
4d8542cbdfe7f172d5c10f60169b5aa7,5242880,1480,1399977201.933069,0.535421133,9562.566145479 KB/s
1a2a5acd084b29d146907a37b895826f,5242880,1480,1399977201.969082,0.585748534,8740.952307701 KB/s
4a9665fc0b8ab2a7235a16254f36e660,5242880,1480,1399977202.0651286,0.532339928,9617.914664481 KB/s
e6af0fdac00e1a321b7c7b11a8154399,5242880,1480,1399977202.0987082,0.50207973,10197.583559089 KB/s
80db4767897ef135e55f7e700878f235,5242880,1480,1399977202.0530782,0.58509259,8750.751739994 KB/s
6a6c43849d67219bd6cc37c198ae4aa0,5242880,1480,1399977202.0226767,0.75582962,6774.013434403 KB/s
64e0eb74b9d7dcfc596234aed5b80ad1,5242880,1480,1399977202.0998032,0.70343933,7278.52393468 KB/s
9ccb4f9a7b7b9ed5374af02d42412967,5242880,1480,1399977202.2265532,0.587408301,8716.25407963 KB/s
3205d2d18c67d2a073111a3e459d6298,5242880,1480,1399977202.1851118,0.655008419,7816.693421768 KB/s
04dddce4603bb48bac6065d2c0efba38,5242880,1480,1399977202.112847,0.789059292,6488.739251803 KB/s
d4fb2986b579e4017a36ae375dee8670,5242880,1480,1399977202.2138686,0.754564611,6785.369901213 KB/s
7c32aa7f3cb21627adaf17318fbbb09a,5242880,1480,1399977202.2256756,0.800378583,6396.972768573 KB/s
5fcdf493fe5ebee310c69aabd9a055b6,5242880,1480,1399977202.3023946,0.833067947,6145.957263676 KB/s
200007fbcb4084d7acd7c770ac6583bc,5242880,1480,1399977202.3173578,0.838870704,6103.443564767 KB/s
01c84486e62ebaea6e813c6700a588fb,5242880,1480,1399977202.2730875,0.887666516,5767.931884005 KB/s
f552290d14466ff47a82861c9a8da777,5242880,1480,1399977202.2414615,0.930577889,5501.957504602 KB/s
15d503a2262a7e620c65c027daf71f6a,5242880,1480,1399977202.3188705,0.881573682,5807.795882001 KB/s
4a689da4b2456a8c5b4228c6513f38ab,5242880,1480,1399977202.2869952,0.915480333,5592.692508447 KB/s
4352874e8634ac1f7da8493803e442f3,10485760,1480,1399977432.025036,0.849073496,12060.204503192 KB/s
362aa3787cc7185e0433eda0dd5faa94,10485760,1480,1399977432.0171566,0.866497084,11817.69701143 KB/s
aa990e33dc30441ccd7ac8dc6d1e1eb9,10485760,1480,1399977432.4910781,0.851624755,12024.07508692 KB/s
406bedfcae97ff127ac731fe032de9b7,10485760,1480,1399977432.0930772,2.836020794,3610.692848819782 KB/s
fb12fb9c260bc9a95913da8d4b37f6d7,10485760,1480,1399977432.505495,2.454109318,4172.593260167068 KB/s
b39e1c0af058b0c36cd66ccf7241e710,10485760,1480,1399977432.1451197,2.988440396,3426.5364682213994 KB/s
53930189e402b1ca019461bd53788293,10485760,1480,1399977432.1055117,3.103312748,3299.699653732741 KB/s
64fcf1b4c5b5e933043d4fe956abe758,10485760,1480,1399977432.2651093,3.015956025,3395.2749692363304 KB/s
1e2087e30cfca2dcc7e391290f949289,10485760,1480,1399977432.2218463,3.14456944,3256.407656241803 KB/s
062d1391b8106783de4fe990b6949615,10485760,1480,1399977432.429863,2.944041259,3478.2121237927936 KB/s
4cd586ac608800ab5b69d5765ad8ac0c,10485760,1480,1399977432.4735558,2.917563917,3509.7774346377755 KB/s
151a9b9aa0797b608dfb6acb87a5c020,10485760,1480,1399977432.4373157,3.019908042,3390.8317265244727 KB/s
105db579b25924e66571d3db0e15f043,10485760,1480,1399977432.2220101,3.243389808,3157.190657361775 KB/s
754ded8e159ac12bfb6349525c44a869,10485760,1480,1399977432.2867265,3.254468623,3146.44299460496 KB/s
4a9ba46494b67ff6e6a87c46b5c9ac5d,10485760,1480,1399977432.4894154,3.073094079,3332.1466042888433 KB/s
b269042fa1df05f89f63349223110a5c,10485760,1480,1399977432.444588,3.137974096,3263.2519220133167 KB/s
8e502c66d21600c81c689ee4f8aa7002,10485760,1480,1399977432.3362637,3.249657954,3151.1008681377057 KB/s
2e89a585da746bddc99a8d502a614b10,10485760,1480,1399977432.3051016,3.318447547,3085.7802797749027 KB/s
74cc0f155f9840ae396f3a71ba75455f,10485760,1480,1399977432.3815014,3.34681848,3059.6221639125165 KB/s
4f1edcedc99f190eb33931d9a49fa20d,10485760,1480,1399977432.4092822,3.335579522,3069.9313065275496 KB/s
c03916360398a053a469dc8e6947e432,10485760,1480,1399977438.701152,1.124561505,9105.771409096917 KB/s
dc2796630e0ababc1e0d7e97a1c81c40,10485760,1480,1399977439.284133,0.862714738,11869.508597638 KB/s
f53abd0471489fcb549eff010aa15d47,10485760,1480,1399977438.8811266,1.272447885,8047.480860090392 KB/s
fc2638eaab9eba5340ab80ca7795d662,10485760,1480,1399977438.8531873,1.344500361,7616.212161061666 KB/s
f39fd19dbff9ec52ddce2a6ca699cd6a,10485760,1480,1399977438.94109,1.27897618,8006.403997297276 KB/s
3931c555d8c4e2226c451e9524d67303,10485760,1480,1399977438.8330915,1.390318036,7365.2212909938835 KB/s
ac97d2a875b63d55106b15c98bab585d,10485760,1480,1399977438.9763007,1.356902268,7546.600990720726 KB/s
0d11398300e10b798a278aed0b7f79d6,10485760,1480,1399977438.9531088,1.664169503,6153.219357487529 KB/s
d09adf3cca7ed925211b43afeb93dd9f,10485760,1480,1399977439.2592049,1.368966046,7480.097866503257 KB/s
7f02c54156f8ac07c152c6ad487c32c3,10485760,1480,1399977439.0178168,1.629161961,6285.440149679507 KB/s
be2a8aed4eaf24fb9848ee0e87a2c996,10485760,1480,1399977439.0063605,1.766881235,5795.522527013538 KB/s
d2bfc1324980dc09f419fe5c6acaad01,10485760,1480,1399977439.0378256,1.737252069,5894.366271150488 KB/s
c9263ab91c71d084e2fba9c4e4c9aafc,10485760,1480,1399977439.1025622,1.743457424,5873.386902965747 KB/s
8ce11d8494f6f533be08f92f932868b1,10485760,1480,1399977439.113082,1.758595164,5822.829614013427 KB/s
563e0524990d14bd0699269668e4c483,10485760,1480,1399977439.1132364,1.936842047,5286.956680778832 KB/s
0dbc6b570a9dffdbb32d010658bbaba5,10485760,1480,1399977439.2785854,1.839692816,5566.14664738681 KB/s
6cacec8179758f351e3f5e9e2cce31da,10485760,1480,1399977439.1611392,1.963499613,5215.17800777891 KB/s
ac0b74dde8381946b60b4cc1a2657617,10485760,1480,1399977439.1693735,1.961073322,5221.630361865685 KB/s
e5b5dac270cf306cfa776a47966a2f3d,10485760,1480,1399977439.2403998,1.899413782,5391.137042934229 KB/s
05dfd2d935c7d7ac99173ce690f93001,10485760,1480,1399977439.181146,2.013661062,5085.264940182868 KB/s
e272d5165b5345b20adee615a1e79301,10485760,1480,1399977444.1637545,1.004260276,10196.559840827558 KB/s
a7806c9bcd42cf49ae4113ba4699ed11,10485760,1480,1399977444.2672148,1.023778018,10002.16826300328 KB/s
a7435c360fec1c41c89d59cb41613b89,10485760,1480,1399977444.3111808,1.167806832,8768.573465581507 KB/s
d75207d0e432df732dd780e2ba9b20f5,10485760,1480,1399977444.7268596,0.849404023,12055.511538353 KB/s
80a5b5603e918282dff66f86fd57c1b8,10485760,1480,1399977444.676626,0.961919277,10645.383916139 KB/s
0f9631417eb5ee1f62f69fb57d569b72,10485760,1480,1399977444.4269233,1.286752725,7958.016953101848 KB/s
32c180f0d1a46b54a45b12549e5199f4,10485760,1480,1399977444.3157868,1.398864135,7320.224847997836 KB/s
94dda3bb1905724430eb398fed797647,10485760,1480,1399977444.4090786,1.453061296,7047.190664419156 KB/s
f08e2ff85925ef757b91726c4c07f539,10485760,1480,1399977444.4651,1.431972169,7150.976968463694 KB/s
a828a6435d52ef6934a61ff5c6401954,10485760,1480,1399977444.7139225,1.194319912,8573.91717002538 KB/s
4b242e4a6d387ede0f20499badd117b2,10485760,1480,1399977444.4331331,1.521528752,6730.0732809287065 KB/s
b0548489a41e7f10eee11ff2704e72bc,10485760,1480,1399977444.4829006,1.582238024,6471.845477529745 KB/s
e3d7b5ca6a27b8331a507722f0d9fe99,10485760,1480,1399977444.7270873,1.404993754,7288.28862822119 KB/s
aa97551d78593e502e9b8b3fe8ef28aa,10485760,1480,1399977444.560172,1.578744222,6486.1678397959 KB/s
9117935674c1c6adb2e700e190c70334,10485760,1480,1399977444.6097975,1.572607395,6511.478982330488 KB/s
7e028b94a8c8e32d149b41021de8b533,10485760,1480,1399977444.6158926,1.585655331,6457.897753569247 KB/s
d368cd9496632149cfad904cc97940e7,10485760,1480,1399977444.6229186,1.659993131,6168.700224579423 KB/s
43cf45692b0fd6b184eddb6500fdb5e8,10485760,1480,1399977444.581032,1.772015311,5778.731107137708 KB/s
89cb89a04511d20c1c416e912dcad23f,10485760,1480,1399977444.6480103,1.798210041,5694.551674455921 KB/s
0fe71366d1b8bd20f50244f9f239c34a,10485760,1480,1399977444.5696073,1.878902803,5449.989208409308 KB/s
c80ab808eecb576df5200fb6a73a79d1,10485760,1480,1399977449.4890866,0.779573833,13135.381879858 KB/s
6053ea0317cdd78a81f9704ea7503a1a,10485760,1480,1399977449.489266,0.983154297,10415.455672875 KB/s
a91b090e732af88329f174ededfaefcb,10485760,1480,1399977449.4530814,1.178394638,8689.788352550193 KB/s
978311f167d23a16ba50cf84e4f2b61d,10485760,1480,1399977449.5673213,1.071578874,9555.992795729566 KB/s
9cda18a4bd1b1708bc38178df53bf189,10485760,1480,1399977449.6565921,1.059232872,9667.373691552126 KB/s
a19e4fafc50248821878bff1862a5281,10485760,1480,1399977449.6126356,1.324393278,7731.84232365154 KB/s
d43b1e2988bf1421af92fc8873cd32c1,10485760,1480,1399977449.9451106,1.275007691,8031.324102812804 KB/s
08ef5af41a5b2280eb40659387ef4047,10485760,1480,1399977449.6519716,1.644646127,6226.263408213407 KB/s
919070547c958d29cbda12e39b2ba7f4,10485760,1480,1399977449.9867818,1.512448721,6770.477476571584 KB/s
82aa35a429ededc2fec251d0049a42c7,10485760,1480,1399977449.7930982,1.771765895,5779.544593841501 KB/s
72e60bb4ca4ba8bed137edc2b259d94f,10485760,1480,1399977449.9733727,1.593969351,6424.213861813457 KB/s
99f14b1f03f29a0e3994869973736d31,10485760,1480,1399977449.8172033,1.776723197,5763.418869799334 KB/s
e5fc77a1260cbca7c1b37e568229cf16,10485760,1480,1399977449.8026173,1.796522915,5699.8994638484755 KB/s
5d51a50cbfd2444b61fa6ac51754383f,10485760,1480,1399977449.841069,1.911659944,5356.601226143597 KB/s
e5a0cb1369c26082e9c2b8e218e01537,10485760,1480,1399977449.755575,2.024920315,5056.989119100225 KB/s
348ae954147f2125a0b577f412f5e37b,10485760,1480,1399977449.9281378,1.873698882,5465.125745856105 KB/s
86a0acea8fcd6dcd1c0fc788aace412d,10485760,1480,1399977449.8971016,1.923281217,5324.2343914597695 KB/s
15be70d9c48dfa4a653bd1a3fc6ef41f,10485760,1480,1399977449.985387,1.839928341,5565.43413774178 KB/s
ef0fc5d298b75c848e1a9de06e075cb5,10485760,1480,1399977449.906667,1.949508596,5252.605718697739 KB/s
495a3cac70832a153c0f74e094f37bd6,10485760,1480,1399977449.7884722,2.093857506,4890.495160562277 KB/s
8e7a181fd1f979558ee652c20725c3d4,10485760,1480,1399977454.9748187,1.316388679,7778.857539080978 KB/s
49861fd5926921c6f17ba4d85796f3a1,10485760,1480,1399977454.8766837,1.416579974,7228.677651770899 KB/s
63e9a684161aaf3d78cf318b3cfb6898,10485760,1480,1399977455.3757586,0.931116426,10997.550589877 KB/s
16d9493c7446e4893e401a7dee825ef7,10485760,1480,1399977455.404329,0.973060938,10523.493031225 KB/s
2e288835baa922534e6f2a5e6ae475b9,10485760,1480,1399977455.0251205,1.35797487,7540.640277091431 KB/s
c059efd2532dd6f0e3413d91bfcbbe21,10485760,1480,1399977455.37139,1.104837961,9268.32744842662 KB/s
bd1d761a0d733c520830a71147952de2,10485760,1480,1399977455.0472343,1.510148796,6780.788772022436 KB/s
5df17511e6da56035e38fce06685f389,10485760,1480,1399977455.1571224,1.413243741,7245.742332284633 KB/s
06a2a84f91e272b776226c26c0a93c08,10485760,1480,1399977455.3914886,1.272887787,8044.699701404237 KB/s
50cdcb10ba18d151af052586b2bae32b,10485760,1480,1399977455.1131046,1.60247124,6390.130284023069 KB/s
44b80147099f8664c2e7d7bc46244992,10485760,1480,1399977455.3162527,1.486216662,6889.977929745482 KB/s
50ac0f0ad859f3ec38940eb188c180da,10485760,1480,1399977455.312204,1.618411897,6327.190265334536 KB/s
f101aff052b282641abfa4e9aa61d104,10485760,1480,1399977455.201123,1.747568818,5859.568959189337 KB/s
0faeb85495dd9297e770f7e1f9e6a468,10485760,1480,1399977455.2398221,1.726650828,5930.556331334872 KB/s
c793881d4dab6f045811d6c0cf32050f,10485760,1480,1399977455.2047176,1.78700787,5730.248966390954 KB/s
87f4025e9c18679a4eb3b7522fd88b58,10485760,1480,1399977455.2850933,1.733766561,5906.216113715899 KB/s
df6ae023147d4365e032b0190d80a7e4,10485760,1480,1399977455.0811217,1.980607524,5170.130818911299 KB/s
1fb9bbf5b3b227569c185e66ed46f98f,10485760,1480,1399977455.2418566,1.96741073,5204.810487131988 KB/s
c8e7d1b1338ba46480d4a998b5e5e46a,10485760,1480,1399977455.3019261,1.933907174,5294.9800991844295 KB/s
7d607b1f26cfcc1df6df54e23a374fcc,10485760,1480,1399977455.3191454,1.942221246,5272.3138628460865 KB/s
0ac5b53d664ae924d4ffc580ea82a070,15728640,1480,1399977741.3731117,1.513490166,10148.727983211753 KB/s
7bee966bba3253329ff91c21569b27c6,15728640,1480,1399977742.0029585,0.904067638,16989.879246181 KB/s
3873880f04ba99819346ec1dcb3fef04,15728640,1480,1399977741.8716483,1.670094358,9197.085138587121 KB/s
bfc049008ec4d940239c06503a929511,15728640,1480,1399977741.637262,2.007148252,7652.648470134034 KB/s
34e29394856642fdaf9648375309c7ac,15728640,1480,1399977741.6371002,2.306755394,6658.7034065043135 KB/s
69403fee3892b9fd0692c695a47814b9,15728640,1480,1399977741.6206126,2.519836446,6095.633716379702 KB/s
3b7dbf01a8be6f71c4eb41ede3d3b007,15728640,1480,1399977741.5651546,3.028862434,5071.210837302755 KB/s
dd516bc3789554fcf84ab1669e4479c7,15728640,1480,1399977741.8491304,2.75749482,5570.273383142747 KB/s
a87758390aac964b1331ecacd5131b6a,15728640,1480,1399977741.9933767,2.621081256,5860.1769650746 KB/s
b2f495643b56bd292f085e668e526b6f,15728640,1480,1399977741.7685025,4.384610505,3503.1617933871644 KB/s
6909924f3ba07f007bc467fd935a267e,15728640,1480,1399977741.783838,4.432057709,3465.6588448316165 KB/s
357416d8efc16cb85f24c082be1a1441,15728640,1480,1399977741.7836218,4.557741112,3370.090494951307 KB/s
3540e597532b8beee59fc449c97da5dd,15728640,1480,1399977741.8282745,4.596915189,3341.3711953518487 KB/s
82d34cfadd3c5ba9dc7c58cc00859d25,15728640,1480,1399977741.8991737,4.561874742,3367.0367707785695 KB/s
c6a2644983ca85f82a4757d3bdeb70a7,15728640,1480,1399977741.946193,4.563205027,3366.055197852498 KB/s
31ca4f93fe9f635da66664658386b93a,15728640,1480,1399977741.6891263,4.869822964,3154.118766441465 KB/s
1be6749d575a99b7f61a3f4535280ef9,15728640,1480,1399977741.9697037,4.596323267,3341.8015025791265 KB/s
5b8b45bd9b9d9c89740a0fccf4261d45,15728640,1480,1399977741.9922066,4.576313612,3356.4133279072134 KB/s
523f00ce259b387182fa7a3630121d15,15728640,1480,1399977742.0001311,4.729574812,3247.6492307571093 KB/s
c0be5f8a9f527f4b99068dac016abc0b,15728640,1480,1399977741.8780935,4.957658353,3098.2368905483954 KB/s
1cd4de918ab68b02c4bae22136d4959c,15728640,1480,1399977749.7251275,1.376588847,11158.01572377551 KB/s
30e09a64dd90ae6fd3733fa11371a0fb,15728640,1480,1399977750.0617151,2.825337718,5436.518226526575 KB/s
b574f6a1982b6d4667ca6cd6199c0d84,15728640,1480,1399977750.4365542,2.453312108,6260.923732415705 KB/s
455f9e404f0e778926675d67e6bd6b82,15728640,1480,1399977750.445208,3.203633196,4794.556386535833 KB/s
2f2c41eb0dfedffacd7c43989894d08d,15728640,1480,1399977749.877109,4.638660352,3311.3008572350845 KB/s
36442c5a0b35c2fcfe77ba198f271f71,15728640,1480,1399977750.071602,4.483366274,3425.997132796382 KB/s
65f0bf0b3d2b911fa3be94034b87c4f5,15728640,1480,1399977750.1015368,4.459755445,3444.1350404584796 KB/s
cffd476f1a26d8c0578eaa76f63d56fa,15728640,1480,1399977749.869249,4.723495812,3251.828859671698 KB/s
2ff740e4bdff960900a00a980a03f1a4,15728640,1480,1399977749.9131353,4.77601944,3216.0673114848128 KB/s
48fad633cd464a196d503f12ffcb1f17,15728640,1480,1399977750.376204,4.642464842,3308.5872532710073 KB/s
a7003708c92a4d178876a3fe79d89ecc,15728640,1480,1399977750.1531103,4.875960298,3150.148701231283 KB/s
bc571d812791f594bd57cdc39a809a78,15728640,1480,1399977750.3058903,4.745589566,3236.689516945891 KB/s
060fce154fb5bf1f771edae04b2cf436,15728640,1480,1399977750.4368432,4.707616003,3262.7979831429766 KB/s
c5ffeba488a5c9c7a44f2310ced368f0,15728640,1480,1399977750.3038645,4.846210321,3169.486873782753 KB/s
766f4fac87a55df75ad41588487a7147,15728640,1480,1399977750.260191,4.978520514,3085.2539337352223 KB/s
c2abc479b207b0cb93c1478905ced3ef,15728640,1480,1399977750.1259258,5.150028867,2982.5075541659094 KB/s
694c99707e9fad98e8d4f3d4b7842c44,15728640,1480,1399977750.2904778,5.055046637,3038.5476342737843 KB/s
c9dccba35d040aa1a95b040b35a060b8,15728640,1480,1399977750.2573462,5.169246331,2971.419626084753 KB/s
8d9059056218a83e3b51ea27f05549c1,15728640,1480,1399977750.3291266,5.180579833,2964.919081481511 KB/s
bee9f9e608bbd971790f88ee19ff08fd,15728640,1480,1399977750.3763747,5.188176814,2960.5775883643582 KB/s
b8d77b50105b3e910732a963f925eb84,15728640,1480,1399977756.4131215,1.358182561,11309.23076253517 KB/s
8a95fc878d2b3b4bdd86568309dc123b,15728640,1480,1399977756.5810773,3.863872151,3975.286810673773 KB/s
5a970e8eb3bdac32494e3d537caa7186,15728640,1480,1399977757.0730937,3.386429129,4535.751204259146 KB/s
eba37a98132f27d8be1e4adc8c1f735d,15728640,1480,1399977756.6208253,3.985141463,3854.3173793476954 KB/s
ee9ae5ccd0f9d5a6edbb008e82e008fe,15728640,1480,1399977756.9868608,3.749714603,4096.311753356126 KB/s
3b8c9c7a1b7a18aaea0dea25110b4ca1,15728640,1480,1399977757.073275,3.965319039,3873.584911814204 KB/s
