Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
b34afd743d89a749fe98692bb1ea906a,20971520,4096,1399318936.889451,23.815550179,859.9423421281608 KB/s
e6637767055e7ff377ea5c56224a41c0,20971520,4096,1399318992.7546017,23.810285224,860.1324934720571 KB/s
c810d0606f79cc103f005d2033115bb7,20971520,4096,1399319048.6476471,23.960591984,854.7368117480481 KB/s
92c8438c8c5a13bef845c19305f74112,20971520,4096,1399319104.5078328,23.842123949,858.9838742474528 KB/s
f8725b2a4f126a5bbbbb65f538012da3,20971520,4096,1399319160.3557808,23.418708836,874.5144808546182 KB/s
8fa2351613d13f9639b1eae19ab7e0c5,20971520,4096,1399319216.2244217,23.344888761,877.2798281315401 KB/s
c24ed17862b6b7197d16ebb7b5ec3a7e,20971520,4096,1399319272.086553,23.184126534,883.3630186569961 KB/s
3dc882f1e6d863b5b2cff66b812f32c0,20971520,4096,1399319327.9632652,23.118985737,885.8520106798403 KB/s
4514e2b6f4f786c2bd4aca203c32b3a5,20971520,4096,1399319383.829096,23.471092868,872.5626929763465 KB/s
66f15cc00d4dfb32eadc0abd0bd31625,26214400,4096,1399319994.341238,29.692853302,862.1603232140603 KB/s
4dd9a2893d64a3a575385b98ebb9a305,26214400,4096,1399320063.3667192,29.726219395,861.1925943164492 KB/s
41e6503ee48b2497c5f8eaca40603e99,26214400,4096,1399320132.3909636,29.339113603,872.5553316437731 KB/s
51406444c920a36f7bfb945dc706b74e,26214400,4096,1399320201.4076488,28.940306036,884.5794501328057 KB/s
84233f183ec7afd9a1ca2f1d7bf8c6df,26214400,4096,1399320270.425065,29.047537672,881.3139443718422 KB/s
2bc50ac3dbad13279b425c20cc6d39bb,26214400,4096,1399320339.4535801,29.055167348,881.0825177285432 KB/s
258395392202f38e50f68623e5c740b5,26214400,4096,1399320408.4789028,28.842685161,887.5733953721951 KB/s
c885ed1a88628c0515932b8011e28dfd,26214400,4096,1399320477.5068088,29.264069045,874.7929059569371 KB/s
3f021e1de543eba4cec21374f8bd93e3,26214400,4096,1399320546.5218568,29.660011198,863.1149809453285 KB/s
cf4e9c048b1daf2b2825ed9bcf7e8fba,26214400,4096,1399320615.5408905,28.765394401,889.9582478559738 KB/s
735ea89ca39005ad21f19d09848fcd62,31457280,4096,1399321364.6333673,35.480017603,865.8394802318949 KB/s
d5ffa3d1d09b40867ed2d98b28ce729d,31457280,4096,1399321445.3300316,34.638373504,886.8776704094518 KB/s
f5e93353842bafff47fb166674b03090,31457280,4096,1399321525.747644,35.537606561,864.4363808595095 KB/s
f3ec6719b8146c31f08f158564781c06,31457280,4096,1399321606.007661,35.01969653,877.2206227910451 KB/s
f0f7c0d32bf7a067958f5263f904ddb9,31457280,4096,1399321686.1993353,35.265087763,871.1165049823387 KB/s
499404d2c8d46b0cc31e4302c8d89b82,31457280,4096,1399321766.5090144,36.055778936,852.0132113780941 KB/s
d8493a61ca08e7306b6b56caffe7543a,31457280,4096,1399321846.6578023,35.486410611,865.6834960501044 KB/s
a94e6c2324c2fde88c401f1c55b87e2b,31457280,4096,1399321927.140207,34.872501594,880.9233234155344 KB/s
823f07c2c5bc4063f29077ed9be2617e,31457280,4096,1399322007.9794245,35.031290313,876.9303021818727 KB/s
1019537e63c2a7cfb6a432fdf1cbb665,31457280,4096,1399322088.865224,35.685044582,860.8648345502016 KB/s
a9609149fd2e49aa23cbc7a635b166b2,36700160,4096,1399322978.2905831,41.805331129,857.3069278989182 KB/s
5f5062316b3483e3d5e66fab836de2db,36700160,4096,1399323073.6834068,41.517202693,863.2566183473338 KB/s
9bc098b07db39c9d0189340f2c2bfcf7,36700160,4096,1399323169.0572639,41.099916057,872.0212457440251 KB/s
56be6bd821f0f923617ef9843f9e9ee8,36700160,4096,1399323264.4493425,42.508251899,843.1304134819793 KB/s
fcc60a0753c574896de0add0c56f0bda,36700160,4096,1399323359.8235126,40.990067192,874.3581666290819 KB/s
dd058d4bab9322c93e57db44aac609fd,36700160,4096,1399323455.2153492,41.001871325,874.1064454330732 KB/s
3fbc8ca14e95ff25b6eac532cca396e7,36700160,4096,1399323550.6246102,41.990910283,853.5180532752063 KB/s
30f2849e398e19af99fafdc201215e20,36700160,4096,1399323646.055321,42.07773749,851.7568229165736 KB/s
c705779c52a2472b90f7beb6b9f9471a,36700160,4096,1399323741.4727015,41.469960088,864.2400408379192 KB/s
b675a3b71003813dfbd43280beb3256d,36700160,4096,1399323836.865787,41.001618066,874.111844618147 KB/s
c177df2bd5dfb9e3fcf87b2c24e350e3,41943040,4096,1399324869.8938782,48.841550487,838.6302152897908 KB/s
b7bd997185a93465663470a27fe7b509,41943040,4096,1399324978.4589944,48.036355546,852.6875016731104 KB/s
7780248e93d8c8d88175fcb384b9455a,41943040,4096,1399325087.0282443,48.649226166,841.9455606598353 KB/s
fe0ce27768c96d4aea26d74bc89c1128,41943040,4096,1399325195.587486,48.254033317,848.8409607320784 KB/s
154b9b06cb13a8a50fce8a3708485722,41943040,4096,1399325304.1392357,49.161698252,833.1689395683898 KB/s
b15d1b6944d9440ce08fc661c3710b7b,41943040,4096,1399325412.7189035,49.322336489,830.4553862555763 KB/s
195f87af28dae0408f7d710aac1ef2fc,41943040,4096,1399325521.2926588,48.857734528,838.3524204653029 KB/s
e97e66e21a4816d9cda92300c9fff36e,41943040,4096,1399325629.853091,48.867873327,838.1784843779806 KB/s
143665725d26566cfc1c43480cfc3440,41943040,4096,1399325738.417757,47.92209162,854.7206228975529 KB/s
02b3f4343445bee90b36488a6c16c266,41943040,4096,1399325846.9684143,49.229547799,832.0206427090525 KB/s
2eb338e18eb4eea8441947d0c2c896fa,47185920,4096,1399327012.7640421,55.10005929,836.2967407616378 KB/s
37177acf306537d6ab32877c0b0fafdc,47185920,4096,1399327134.5000644,54.238083265,849.5875448780021 KB/s
91b1c50991c9caba0d5241c1183ea71f,47185920,4096,1399327256.2395723,54.595356632,844.0278229264485 KB/s
f6ddca8caa4ee7764f5515d81b4b4290,47185920,4096,1399327377.9801033,54.912472771,839.1536143740271 KB/s
1bc0a6078a208ed871af5288c941facf,47185920,4096,1399327499.7145445,54.371571839,847.501707996373 KB/s
6d884f812f538e3a16edbc4be949de65,47185920,4096,1399327621.4544802,55.052529138,837.0187659224777 KB/s
92a4bc7fd4cc3e7e544bdb056497a42a,47185920,4096,1399327743.1954873,55.124505963,835.9258590168456 KB/s
5ebd04ba1db314799806155f5891e5be,47185920,4096,1399327864.930956,54.743045823,841.7507522140781 KB/s
6fb99b617e43e854209a8ad0afe2b0eb,47185920,4096,1399327986.6719372,54.657746529,843.0643948255556 KB/s
fe5e36ffec27401bedb1de0345397dbe,47185920,4096,1399328108.4047692,54.457953367,846.1573957702786 KB/s
dd7550ef519d7e665cb5dd194dbb92da,52428800,4096,1399329425.0213406,60.918691989,840.4645327782991 KB/s
a5b9e7807869e385d3d83792ca8d2ca6,52428800,4096,1399329560.1109395,61.275254085,835.5738505625162 KB/s
70520447fb697c73b99f3f7a9f5f21d1,52428800,4096,1399329695.236837,61.416922283,833.6464625185556 KB/s
fb85a478715b2a0dad464091a63b2799,52428800,4096,1399329830.3659625,60.899999358,840.7225047576986 KB/s
f6ddd860c2a6273b6422243d8832ffa0,52428800,4096,1399329965.306278,60.950266965,840.0291343990506 KB/s
9667ba364aa3c7942daafcb4b36e2668,52428800,4096,1399330100.230128,60.809747563,841.970277001329 KB/s
0a0afdc2ca344c80f9484a520acbae77,52428800,4096,1399330235.1515768,62.374993446,820.8417696159833 KB/s
83b8c3ee8e77debbb6acb687c11d7f55,52428800,4096,1399330370.0492446,61.499718528,832.5241354834709 KB/s
92093e0f2342df41927b0e11df8056f1,52428800,4096,1399330504.9999354,60.944753921,840.1051231803857 KB/s
5a501f622a6692ce39491fbedda32f5a,52428800,4096,1399330639.9970992,62.406522597,820.4270622580929 KB/s
ddf2177230106b9acb8fde93af7462ba,57671680,4096,1399332092.4192207,68.842023241,818.1049502690631 KB/s
