Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
a74f6eb066730bfe22601fc4d3622562,78643200,1480,1399663342.4705353,94.602697439,811.8161752155195 KB/s
2902148e672d9d8c6c765ec47da7403d,78643200,1480,1399663441.312753,94.470237546,812.9544499409571 KB/s
1ca34d8aa227c69215f80160b2fda78a,78643200,1480,1399663540.1362395,94.065850734,816.4493214139478 KB/s
3363ff6d190f490fe1fd2c2a930586a9,83886080,1480,1399664188.7240555,101.309322631,808.6126515560475 KB/s
ed3baff66bf8dd5c760f6f4a4866b2a7,83886080,1480,1399664294.138311,100.655701224,813.8634871530484 KB/s
a14fd840c31539d85ed527f51aa873e3,83886080,1480,1399664399.551365,101.132945654,810.022880973604 KB/s
9e7a29b98699c76516e3289c1908bd60,83886080,1480,1399664504.964527,100.971973645,811.3142394147563 KB/s
869fb010eb5756127d19087923b9c6e4,83886080,1480,1399664610.361392,101.012678093,810.9873091828947 KB/s
c71cbd4980cef199029a3aca5dafe84e,89128960,1480,1399665299.9405005,108.68042993,800.8801589767505 KB/s
090d6c8c1d1b2a96fd728c5d9da3b34e,89128960,1480,1399665411.9290552,107.190241693,812.014215335836 KB/s
eb3a842d0f021d8106877b9d764453d4,89128960,1480,1399665523.924358,108.029878273,805.703027638734 KB/s
1e52f19114cc62b06706ed8e61019c85,89128960,1480,1399665635.9242582,107.462694476,809.9554959459808 KB/s
28ea001627d52f64529ff1492d48c03c,89128960,1480,1399665747.9200633,107.450232734,810.049432051703 KB/s
7a51dbb4aa4c4a4fe5a735f4295f3af2,94371840,1480,1399666478.3740458,113.738846924,810.2772490878255 KB/s
f439026c3e04dfe10057fbd36bd38b81,94371840,1480,1399666596.941599,115.021774668,801.2395936857308 KB/s
186b328478811847040073f98a5e4f51,94371840,1480,1399666715.502516,114.994716373,801.428125628549 KB/s
27c211e986196ef62ceaeb327ff150dc,94371840,1480,1399666834.0807421,113.932666171,808.8988268007201 KB/s
c4838a5e7b915d71642c7e35d3dde29a,94371840,1480,1399666952.6402645,114.455361826,805.2047412169787 KB/s
627506dc67f2aa6f551b7c69459cc821,99614720,1480,1399667719.9278228,120.130354451,809.7870054955974 KB/s
ec551d15220155168a5a56cb7f1db8d5,99614720,1480,1399667845.0880704,120.9613059,804.224121723871 KB/s
d4bca7ef92313140ae2cb84f6266b0b4,99614720,1480,1399667970.2449691,121.063203878,803.5472123968631 KB/s
d4129f6b8d7fe55be48324e91a1fb982,99614720,1480,1399668095.3999262,119.99666649,810.6891870042648 KB/s
9de4a810d5229b4fda25f3bb22026b85,99614720,1480,1399668220.5484068,121.521905718,800.514108343108 KB/s
039928d21870eb50cfe3709fbbdfcde4,104857600,1480,1399669028.2504942,127.61033692,802.4428308201665 KB/s
a15c79cd3232d87c88bb36e1ddefea66,104857600,1480,1399669162.95252,128.284687174,798.2246537430373 KB/s
c267ca0ff176d49f45fba2ae8f6bd9e0,104857600,1480,1399669294.675935,127.976254256,800.1484384373526 KB/s
471fc4565290e95c82c912152e92e914,104857600,1480,1399669426.402727,127.407251946,803.7219109270246 KB/s
99fefb61dc9a7c0a1ba4288aee45d7d8,104857600,1480,1399669558.1232765,127.450750459,803.4476033386821 KB/s
